GR,RHOB,ILD,SP,NPHI
84.601600647,2.3738000393,-999.0,-42.25,23.193399429
88.320297241,2.3299002647,-999.0,-42.03129959,23.213199615
83.671897888,2.3220000267,-999.0,-41.40629959,23.972099304
83.011703491,2.3134000301,-999.0,-40.3125,23.931900024
81.117202759,2.3498001099,-999.0,-39.5625,26.013900757
83.212898254,2.3552999496,-999.0,-38.5625,25.631700516
81.976600647,2.3475000858,-999.0,-37.5625,27.452899933
88.058403015,2.3420000076,-999.0,-36.81240082,27.900800705
86.88659668,2.3492941856,-999.0,-999.0,-999.0
85.714797974,2.3566000462,-999.0,-35.21879959,30.488599777
87.046897888,2.3234000206,-999.0,-34.5625,31.457500458
98.308601379,2.2902998924,-999.0,-33.8125,39.575199127
100.43360138,2.2613999844,-999.0,-33.53129959,42.382801056
97.773399353,2.2488000393,-999.0,-33.40629959,46.124298096
91.449203491,2.2790999413,-999.0,-33.53129959,43.499801636
89.587898254,2.2697000504,-999.0,-33.53129959,43.296798706
90.557601929,2.276599884,-999.0,-33.71879959,44.633899689
90.460899353,2.2506000996,-999.0,-33.9375,44.840198517
93.684303284,2.2760000229,-999.0,-34.71879959,45.453998566
93.503898621,2.2990000248,-999.0,-34.71879959,45.315601349
91.242401123,2.303800106,-999.0,-35.09379959,47.335899353
91.51864624,2.2859144211,-999.0,-999.0,-999.0
91.794898987,2.2679998875,-999.0,-37.46879959,47.903400421
91.007797241,2.2866001129,-999.0,-39.46879959,45.990001678
86.273399353,2.3413000107,-999.0,-41.6875,41.72359848
79.9375,2.3976998329,-999.0,-43.84379959,35.095199585
72.593803406,2.4437999725,-999.0,-45.9375,28.936800003
61.828098297,2.461400032,-999.0,-47.53129959,24.520900726
53.843799591,2.4021999836,-999.0,-48.84379959,22.985799789
46.742198944,2.3220999241,-999.0,-49.90629959,22.555500031
40.429698944,2.2411999702,-999.0,-51.09379959,24.410999298
34.382801056,2.2037000656,-999.0,-51.9375,26.242099762
38.453098297,2.2269001007,-999.0,-52.78129959,27.026399612
40.264701843,2.2388999462,-999.0,-53.68759918,26.086500168
38.981948853,2.238250494,-999.0,-999.0,-999.0
37.699199677,2.2376000881,-999.0,-54.9375,27.709999084
34.488300323,2.2123999596,-999.0,-55.78129959,26.79750061
33.843799591,2.193100214,-999.0,-56.3125,28.340099335
26.759799957,2.1839001179,-999.0,-56.0,29.180900574
26.524400711,2.1949999332,-999.0,-56.0625,32.089199066
26.287099838,2.1826999187,-999.0,-56.0625,30.477899551
27.050800323,2.1498999596,-999.0,-56.0,29.095500946
24.24889946,2.1328001022,-999.0,-55.59370041,32.60559845
23.85490036,2.1289031506,-999.0,-999.0,-999.0
23.460899353,2.125,-999.0,-55.0625,38.258399963
28.218799591,2.1275999546,-999.0,-54.9375,37.329101563
36.43870163,2.151599884,-999.0,-54.875,34.411300659
48.504501343,2.2104027271,-999.0,-999.0,-999.0
60.570301056,2.269299984,-999.0,-55.25,24.645999908
64.320297241,2.2595000267,-999.0,-55.3125,22.265600204
57.541000366,2.2471001148,-999.0,-55.9375,22.314500809
59.023399353,2.2128000259,-999.0,-56.0625,24.267599106
55.070301056,2.2109999657,-999.0,-56.3125,26.184099197
52.718799591,2.2125000954,-999.0,-56.34379959,28.462999344
45.406299591,2.1988999844,-999.0,-56.4375,28.31539917
40.647399902,2.1875998974,-999.0,-56.87490082,28.094299316
39.651847839,2.1913969517,-999.0,-999.0,-999.0
38.656299591,2.1951999664,-999.0,-56.3125,27.430000305
42.179698944,2.1891999245,-999.0,-56.4375,26.962299347
38.343898773,2.179500103,-999.0,-56.5625,25.374599457
38.196350098,2.1825499535,-999.0,-999.0,-999.0
38.048801422,2.1856000423,-999.0,-56.34379959,25.643899918
36.402301788,2.1879999638,-999.0,-56.21879959,27.877799988
38.712898254,2.206799984,-999.0,-56.40629959,29.579900742
39.792999268,2.1974000931,-999.0,-56.15629959,29.206800461
42.645999908,2.2007000446,-999.0,-55.625,29.434200287
42.277301788,2.1833999157,-999.0,-55.4375,27.220199585
43.378898621,2.1756000519,-999.0,-55.25,26.208499908
44.710700989,2.1702001095,-999.0,-55.34379959,25.756999969
43.353401184,2.1835393906,-999.0,-999.0,-999.0
41.996101379,2.1968998909,-999.0,-55.5,27.781999588
44.316398621,2.1837999821,-999.0,-55.6875,27.673299789
47.07849884,2.1914999485,-999.0,-55.84379959,25.385700226
51.607597351,2.202149868,-999.0,-999.0,-999.0
56.136699677,2.2128000259,-999.0,-56.65629959,28.723100662
55.1875,2.2111999989,-999.0,-56.125,31.11879921
47.765598297,2.2209000587,-999.0,-55.90629959,31.616199493
38.679698944,2.2300999165,-999.0,-55.6875,28.726200104
34.765598297,2.2163000107,-999.0,-55.75,29.318199158
37.820301056,2.198800087,-999.0,-55.40629959,30.13310051
41.789100647,2.1840000153,-999.0,-55.125,30.382499695
45.783401489,2.1991999149,-999.0,-54.84370041,30.773700714
46.911251068,2.2077929974,-999.0,-999.0,-999.0
48.039100647,2.2163999081,-999.0,-54.0625,28.9810009
43.554698944,2.2012999058,-999.0,-53.5625,28.149400711
39.624698639,2.2044999599,-999.0,-52.90620041,29.073999405
38.024749756,2.1998500824,-999.0,-999.0,-999.0
36.424800873,2.1951999664,-999.0,-52.5,26.83259964
37.406299591,2.1923000813,-999.0,-52.0625,25.980400085
48.5625,2.2293999195,-999.0,-51.4375,26.162700653
63.640598297,2.2674999237,-999.0,-51.0,27.813699722
76.078102112,2.3392000198,-999.0,-51.4375,30.895999908
71.734397888,2.3887000084,-999.0,-52.75,34.163700104
61.031299591,2.3866000175,-999.0,-53.5625,33.477798462
45.59280014,2.3027999401,-999.0,-53.625,30.895599365
40.413600922,2.2372024059,-999.0,-999.0,-999.0
35.234401703,2.1714999676,-999.0,-54.40629959,27.987699509
32.291000366,2.1580998898,-999.0,-54.78129959,26.425199509
32.609298706,2.1547999382,-999.0,-54.78120041,24.804599762
32.996047974,2.1761498451,-999.0,-999.0,-999.0
33.382801056,2.1974999905,-999.0,-54.75,23.214700699
38.492198944,2.2051999569,-999.0,-54.4375,22.187799454
42.968799591,2.2088000774,-999.0,-53.9375,22.962999344
46.710899353,2.2016000748,-999.0,-53.6875,23.55039978
50.210899353,2.2186999321,-999.0,-53.375,26.00399971
52.367198944,2.217099905,-999.0,-53.1875,27.053300858
54.505901337,2.2300000191,-999.0,-53.0,27.13699913
53.468200684,2.2128000259,-999.0,-52.75,26.724300385
54.597400665,2.2167468071,-999.0,-999.0,-999.0
55.726600647,2.2207000256,-999.0,-52.5625,28.108999252
53.757801056,2.2211999893,-999.0,-52.625,27.447500229
58.671798706,2.2404999733,-999.0,-53.0,25.799499512
60.653747559,2.2607998848,-999.0,-999.0,-999.0
62.635700226,2.2811000347,-999.0,-52.53129959,26.773099899
61.695301056,2.2757999897,-999.0,-52.46879959,27.423099518
55.796901703,2.2923998833,-999.0,-52.59379959,30.4564991
46.523399353,2.2688000202,-999.0,-52.53129959,28.091400146
43.703098297,2.2388000488,-999.0,-52.65629959,26.760900497
40.703098297,2.1814000607,-999.0,-52.96879959,25.001199722
37.531299591,2.1737999916,-999.0,-53.15629959,25.071699142
30.078100204,2.1728000641,-999.0,-53.03120041,25.948900223
31.695301056,2.191934824,-999.0,-999.0,-999.0
33.3125,2.2111001015,-999.0,-52.96879959,23.211700439
40.765598297,2.2170000076,-999.0,-53.03129959,22.024499893
50.281299591,2.2265999317,-999.0,-53.96879959,20.269800186
62.671901703,2.2284998894,-999.0,-54.625,20.538299561
67.984397888,2.2279999256,-999.0,-55.0,21.725500107
60.0625,2.2088999748,-999.0,-55.59379959,23.472600937
45.578098297,2.206799984,-999.0,-55.78129959,22.909500122
32.960899353,2.1988999844,-999.0,-56.0,21.346700668
27.945299149,2.1846001148,-999.0,-56.4375,21.746799469
25.198200226,2.1496999264,-999.0,-56.125,24.429300308
25.585899353,2.1206998825,-999.0,-56.0,26.913499832
24.633699417,2.1082999706,-999.0,-55.875,29.12610054
22.741649628,2.1356282234,-999.0,-999.0,-999.0
20.849599838,2.1630001068,-999.0,-55.75,30.81360054
20.410200119,2.1967999935,-999.0,-55.8125,28.994800568
18.211399078,2.1798000336,-999.0,-56.25,26.629600525
18.605499268,2.1823000908,-999.0,-56.40629959,21.673599243
21.478500366,2.1301999092,-999.0,-56.1875,23.406999588
22.585899353,2.1052000523,-999.0,-56.09379959,27.954099655
26.351600647,2.0938999653,-999.0,-56.15629959,34.649700165
23.796899796,2.1022000313,-999.0,-56.03129959,35.705600739
28.589799881,2.1294999123,-999.0,-56.15629959,32.293701172
27.343799591,2.1552000046,-999.0,-56.34379959,29.205299377
31.359399796,2.1875,-999.0,-56.65629959,25.616500854
26.49200058,2.1856000423,-999.0,-56.84379959,26.763999939
26.038949966,2.1766571999,-999.0,-999.0,-999.0
25.585899353,2.1677000523,-999.0,-57.25,28.887899399
27.134799957,2.1558001041,-999.0,-57.40629959,28.259300232
28.625,2.1380000114,-999.0,-57.15629959,31.505599976
25.628900528,2.1127998829,-999.0,-56.96879959,31.9564991
26.939500809,2.095400095,-999.0,-56.96879959,32.885700226
26.335899353,2.0845999718,-999.0,-56.78129959,33.845500946
23.691400528,2.1078999043,-999.0,-56.5625,34.162899017
23.160200119,2.127300024,-999.0,-56.125,35.366798401
20.355499268,2.1429998875,-999.0,-56.03129959,33.987400055
23.271499634,2.1605000496,-999.0,-56.03129959,32.147201538
24.804700851,2.1744999886,-999.0,-55.78129959,30.92040062
28.072999954,2.1995000839,-999.0,-55.84379959,27.523000717
27.415399551,2.2073438168,-999.0,-999.0,-999.0
26.757799149,2.2151999474,-999.0,-56.4375,27.835100174
28.992200851,2.2297000885,-999.0,-56.59379959,29.811100006
31.761699677,2.276599884,-999.0,-56.875,28.875699997
34.032798767,2.3206000328,-999.0,-57.15629959,25.761400223
34.023399353,2.331099987,-999.0,-57.15629959,25.030500412
31.240200043,2.2915000916,-999.0,-57.40629959,26.191699982
30.183599472,2.2355000973,-999.0,-57.84379959,26.972999573
27.738300323,2.2043001652,-999.0,-57.84379959,27.758800507
30.314500809,2.1758999825,-999.0,-57.8125,28.753700256
29.232400894,2.1786000729,-999.0,-58.0625,30.378700256
30.375,2.1366000175,-999.0,-57.96879959,30.656400681
31.656499863,2.130600214,-999.0,-57.40620041,30.379499435
37.015598297,2.1544001102,-999.0,-56.15629959,30.287200928
40.074199677,2.1579999924,-999.0,-56.0625,30.825799942
42.910198212,2.1505999565,-999.0,-55.84379959,31.341600418
41.755298615,2.1553499699,-999.0,-999.0,-999.0
40.600399017,2.1600999832,-999.0,-55.5,29.20470047
36.992198944,2.1730999947,-999.0,-55.3125,26.483200073
39.130401611,2.1445000172,-999.0,-55.5625,25.318899155
39.177947998,2.1439499855,-999.0,-999.0,-999.0
39.225498199,2.1433999538,-999.0,-55.5,26.3083992
38.351600647,2.1115999222,-999.0,-55.125,28.762800217
44.953098297,2.1222000122,-999.0,-54.96879959,27.045799255
50.58990097,2.1434500217,-999.0,-999.0,-999.0
56.226699829,2.1647000313,-999.0,-55.15629959,26.863899231
64.421897888,2.1935999393,-999.0,-54.59379959,26.990499496
68.554702759,2.2012000084,-999.0,-54.3125,26.554899216
70.484397888,2.201800108,-999.0,-54.53129959,26.271999359
67.816146851,2.214700222,-999.0,-999.0,-999.0
65.147903442,2.2276000977,-999.0,-54.46879959,26.44149971
61.479499817,2.1614999771,-999.0,-54.6875,31.565900803
60.421901703,2.1387000084,-999.0,-54.9375,32.537799835
55.139602661,2.1387500763,-999.0,-999.0,-999.0
49.857299805,2.1387999058,-999.0,-55.0625,35.106601715
30.656299591,2.1387999058,-999.0,-54.71879959,31.701700211
27.777299881,2.144299984,-999.0,-54.375,26.715099335
28.616249084,2.1392998695,-999.0,-999.0,-999.0
29.455200195,2.1342999935,-999.0,-54.65629959,28.84980011
29.632799149,2.0978999138,-999.0,-54.8125,27.568099976
26.421899796,2.1075000763,-999.0,-55.0,26.818099976
28.406299591,2.1120998859,-999.0,-54.90629959,27.270500183
30.524200439,2.126349926,-999.0,-999.0,-999.0
32.642101288,2.140599966,-999.0,-54.87519836,28.207199097
38.394500732,2.1421000957,-999.0,-55.28129959,26.124300003
40.273899078,2.1249001026,-999.0,-54.875,26.181800842
40.170448303,2.1230502129,-999.0,-999.0,-999.0
40.067001343,2.1212000847,-999.0,-54.90629959,26.62100029
43.906299591,2.127300024,-999.0,-54.71879959,28.442399979
51.445301056,2.1387999058,-999.0,-54.65629959,29.368600845
55.554698944,2.1447000504,-999.0,-54.375,28.370399475
58.906299591,2.1507000923,-999.0,-54.3125,28.387500763
63.564098358,2.1619999409,-999.0,-54.0625,27.207199097
63.718799591,2.1584000587,-999.0,-53.75,27.61989975
67.078102112,2.1677000523,-999.0,-53.53129959,28.863500595
61.327152252,2.1628499031,-999.0,-999.0,-999.0
55.576198578,2.1579999924,-999.0,-53.40629959,29.078399658
42.804698944,2.1152000427,-999.0,-53.53129959,27.914400101
48.617198944,2.1159999371,-999.0,-53.84379959,29.215200424
50.879501343,2.131000042,-999.0,-999.0,-999.0
53.141799927,2.1459999084,-999.0,-53.5625,29.809400558
59.398399353,2.2074000835,-999.0,-53.5,27.301000595
63.945301056,2.2204999924,-999.0,-53.875,29.380800247
70.343803406,2.2112998962,-999.0,-53.4375,28.891000748
73.962898254,2.226099968,-999.0,-53.4375,30.166599274
72.3125,2.2091999054,-999.0,-53.875,28.045700073
62.656299591,2.218100071,-999.0,-54.09379959,30.645799637
51.625,2.1933999062,-999.0,-54.4375,29.911800385
45.623397827,2.1939001083,-999.0,-999.0,-999.0
39.621799469,2.1944000721,-999.0,-54.59389877,29.057699203
26.039100647,2.1756999493,-999.0,-54.75,24.233999252
25.181600571,2.1740999222,-999.0,-54.28129959,24.871799469
25.646900177,2.1786999702,-999.0,-999.0,-999.0
26.112199783,2.1833000183,-999.0,-54.03120041,27.397600174
22.275400162,2.1544001102,-999.0,-53.78129959,26.330600739
20.835399628,2.1582999229,-999.0,-53.90629959,24.974100113
20.558599472,2.1623001099,-999.0,-54.0625,25.846099854
22.156299591,2.1693000793,-999.0,-54.1875,26.498399734
19.749000549,2.1459999084,-999.0,-54.0625,27.780700684
19.107400894,2.1285998821,-999.0,-54.34379959,27.669500351
19.710899353,2.1175999641,-999.0,-54.53129959,27.00810051
21.062950134,2.1262500286,-999.0,-999.0,-999.0
22.415000916,2.1349000931,-999.0,-54.71860123,25.312400818
23.34180069,2.1487998962,-999.0,-54.1875,23.144500732
24.523399353,2.1624000072,-999.0,-54.09379959,23.136100769
25.872499466,2.168200016,-999.0,-999.0,-999.0
27.221599579,2.1740000248,-999.0,-53.875,22.825799942
23.800800323,2.1758999825,-999.0,-53.46879959,24.072299957
22.757799149,2.1817998886,-999.0,-53.8125,25.999500275
23.781299591,2.1879999638,-999.0,-53.6875,26.881399155
28.281299591,2.2051999569,-999.0,-53.75,25.960500717
36.031299591,2.209100008,-999.0,-54.1875,25.387599945
39.722698212,2.2116999626,-999.0,-54.46879959,27.151500702
38.515598297,2.1677000523,-999.0,-55.03129959,29.099100113
35.714149475,2.1627500057,-999.0,-999.0,-999.0
32.912700653,2.1577999592,-999.0,-55.34389877,28.996200562
27.943399429,2.1756999493,-999.0,-55.78129959,27.673299789
28.72069931,2.1721999645,-999.0,-55.75,29.104000092
28.190750122,2.1784999371,-999.0,-999.0,-999.0
27.660800934,2.1847999096,-999.0,-55.56259918,29.254600525
28.830099106,2.157599926,-999.0,-55.59379959,30.342100143
30.058599472,2.1328999996,-999.0,-55.125,31.143199921
27.56539917,2.1366999149,-999.0,-55.34379959,32.716098785
27.117200851,2.1352000237,-999.0,-55.1875,32.746898651
29.3125,2.1521999836,-999.0,-55.1875,32.068599701
30.539100647,2.1479001045,-999.0,-55.0625,31.707799911
32.015598297,2.1287000179,-999.0,-54.78129959,34.327400208
31.704948425,2.1239500046,-999.0,-999.0,-999.0
31.394300461,2.1191999912,-999.0,-54.53120041,34.348701477
38.125,2.131000042,-999.0,-54.1875,31.518600464
41.945301056,2.1368000507,-999.0,-53.78129959,28.621700287
43.261249542,2.1384999752,-999.0,-999.0,-999.0
44.577201843,2.1401998997,-999.0,-53.71879959,28.966600418
36.644500732,2.1071999073,-999.0,-53.96879959,30.225799561
33.818401337,2.0998001099,-999.0,-54.09379959,30.242900848
32.929698944,2.1075000763,-999.0,-54.28129959,29.050300598
36.4375,2.1115000248,-999.0,-54.4375,28.942899704
38.921901703,2.1171998978,-999.0,-54.625,28.509500504
41.789100647,2.1194999218,-999.0,-54.9375,30.184900284
38.519500732,2.1328001022,-999.0,-54.40629959,32.351699829
40.116352081,2.1328501701,-999.0,-999.0,-999.0
41.713199615,2.1328999996,-999.0,-54.21879959,31.555299759
47.507801056,2.1412000656,-999.0,-54.28129959,30.131900787
52.71680069,2.1647000313,-999.0,-54.46879959,30.23679924
53.296699524,2.1772499084,-999.0,-999.0,-999.0
53.876598358,2.189800024,-999.0,-54.31259918,26.890499115
47.054698944,2.2012999058,-999.0,-54.9375,26.739500046
40.765598297,2.2070000172,-999.0,-54.96879959,27.859500885
35.164100647,2.2067000866,-999.0,-54.65629959,27.00810051
30.531299591,2.1926999092,-999.0,-54.65629959,25.391899109
28.0,2.1675000191,-999.0,-54.4375,25.469999313
23.75,2.1503999233,-999.0,-54.46879959,26.655199051
22.058599472,2.1505000591,-999.0,-54.59379959,26.373300552
23.506149292,2.1534500122,-999.0,-999.0,-999.0
24.953699112,2.1563999653,-999.0,-54.75,22.733800888
27.742200851,2.1659998894,-999.0,-54.96879959,21.923799515
29.308599472,2.1638998985,-999.0,-55.28129959,25.642400742
31.033401489,2.1602499485,-999.0,-999.0,-999.0
32.758201599,2.1565999985,-999.0,-55.24990082,25.950799942
32.830101013,2.1702001095,-999.0,-54.625,26.208499908
32.378898621,2.1812000275,-999.0,-54.40629959,25.738500595
34.984401703,2.1644999981,-999.0,-54.25,26.000999451
38.132801056,2.1796998978,-999.0,-53.9375,27.002000809
44.345298767,2.1812996864,-999.0,-53.46879959,28.916200638
44.492198944,2.1696000099,-999.0,-53.21879959,29.269399643
47.906299591,2.157900095,-999.0,-52.53129959,28.226499557
49.227649689,2.1513500214,-999.0,-999.0,-999.0
50.548999786,2.1447999477,-999.0,-52.03099823,28.389200211
60.738300323,2.1551001072,-999.0,-50.71879959,30.856300354
62.730499268,2.1863000393,-999.0,-50.65629959,28.849000931
64.256546021,2.2017998695,-999.0,-999.0,-999.0
65.782600403,2.2172999382,-999.0,-50.75,28.483400345
77.066398621,2.2562999725,-999.0,-50.8125,29.127500534
79.613296509,2.2762999535,-999.0,-50.96879959,28.279100418
76.703102112,2.3120999336,-999.0,-51.03129959,28.568300247
74.742202759,2.2960999012,-999.0,-51.53129959,28.714799881
69.585899353,2.2671999931,-999.0,-50.875,28.880300522
65.783203125,2.2541999817,-999.0,-50.65629959,29.6875
64.582000732,2.2676000595,-999.0,-51.0,27.844200134
63.747699738,2.2675499916,-999.0,-999.0,-999.0
62.913398743,2.2674999237,-999.0,-51.34379959,28.334199905
50.578098297,2.253000021,-999.0,-51.5625,32.650798798
41.4375,2.2177000046,-999.0,-51.75,32.067901611
35.968250275,2.197450161,-999.0,-999.0,-999.0
30.499000549,2.177200079,-999.0,-51.8125,31.545799255
22.3125,2.1638998985,-999.0,-51.78129959,31.153600693
24.238300323,2.1556999683,-999.0,-51.34379959,31.170700073
27.388700485,2.1342000961,-999.0,-51.5625,30.01099968
26.675800323,2.1136000156,-999.0,-51.5,29.266399384
25.633300781,2.125,-999.0,-51.625,28.106700897
25.894500732,2.1273999214,-999.0,-51.59379959,29.290800095
23.636699677,2.1463000774,-999.0,-51.6875,29.064899445
24.757749557,2.1435499191,-999.0,-999.0,-999.0
25.878799438,2.1407999992,-999.0,-51.62509918,29.553300858
28.106399536,2.1331000328,-999.0,-52.15629959,28.912399292
27.457000732,2.1468000412,-999.0,-51.6875,27.290000916
28.694250107,2.1526999474,-999.0,-999.0,-999.0
29.931499481,2.1586000919,-999.0,-51.84370041,27.111099243
25.945299149,2.1484000683,-999.0,-51.75,27.21559906
25.173799515,2.1480996609,-999.0,-999.0,-999.0
24.402299881,2.1477999687,-999.0,-51.84379959,26.037599564
21.296899796,2.1215999126,-999.0,-51.5,24.700899124
25.38699913,2.1387000084,-999.0,-51.46879959,26.32749939
25.351600647,2.139300108,-999.0,-51.15629959,24.859600067
29.103500366,2.1659998894,-999.0,-50.9375,25.051900864
28.925800323,2.1638000011,-999.0,-50.875,23.327600479
31.064800262,2.1524000168,-999.0,-50.75009918,22.859300613
41.91519928,2.1694364548,-999.0,-999.0,-999.0
52.765598297,2.1865000725,-999.0,-51.53129959,24.385099411
64.074203491,2.2216000557,-999.0,-51.78129959,25.17550087
66.900497437,2.2541999817,-999.0,-51.90629959,26.245000839
70.46194458,2.2668399811,-999.0,-999.0,-999.0
74.023399353,2.2795000076,-999.0,-52.09379959,28.260000229
