GR,RHOB,ILD,SP,NPHI,Predicted_Fluid,FLUIDTYPES
77.943199158,-999.0,20.023899078,35.641399384,-999.0,3.0,3.0
77.943199158,-999.0,20.110200882,35.086299896,-999.0,3.0,3.0
77.943199158,-999.0,20.21159935,35.083099365,-999.0,3.0,3.0
77.943199158,-999.0,21.402000427,35.079799652,-999.0,3.0,3.0
77.943199158,-999.0,21.977500916,35.076599121,-999.0,3.0,3.0
77.943199158,-999.0,22.308599472,35.073299408,-999.0,3.0,3.0
77.943199158,-999.0,22.61400032,35.019901276,-999.0,3.0,3.0
77.943199158,-999.0,22.879999161,34.515300751,-999.0,3.0,3.0
77.943199158,-999.0,23.137199402,35.063598633,-999.0,3.0,3.0
77.943199158,-999.0,23.290700912,35.060398102,-999.0,3.0,3.0
77.943199158,-999.0,23.288200378,35.107299805,-999.0,3.0,3.0
77.943199158,-999.0,23.285800934,35.706699371,-999.0,3.0,3.0
77.943199158,-999.0,23.283399582,36.255001068,-999.0,3.0,3.0
77.943199158,-999.0,23.280899048,36.251701355,-999.0,3.0,3.0
77.943199158,-999.0,23.278499603,36.166500092,-999.0,3.0,3.0
77.943199158,-999.0,23.276100159,35.200801849,-999.0,3.0,3.0
77.943199158,-999.0,23.273599625,34.435501099,-999.0,3.0,3.0
77.943199158,-999.0,23.27120018,34.381999969,-999.0,3.0,3.0
77.943199158,-999.0,23.268699646,33.8268013,-999.0,3.0,3.0
77.943199158,-999.0,23.266300201,34.042198181,-999.0,3.0,3.0
77.943199158,-999.0,23.25909996,36.172901154,-999.0,3.0,3.0
77.943199158,-999.0,23.166999817,33.315799713,-999.0,3.0,3.0
77.943199158,-999.0,22.730199814,34.416000366,-999.0,3.0,3.0
77.943199158,-999.0,22.4564991,34.412700653,-999.0,3.0,3.0
77.943199158,-999.0,22.433599472,34.409500122,-999.0,3.0,3.0
77.943199158,-999.0,22.170900345,34.406200409,-999.0,3.0,3.0
77.943199158,-999.0,21.72179985,34.402999878,-999.0,3.0,3.0
77.943199158,-999.0,21.272699356,34.399700165,-999.0,3.0,3.0
77.943199158,-999.0,20.854799271,34.396499634,-999.0,3.0,3.0
77.943199158,-999.0,20.720300674,34.291900635,-999.0,3.0,3.0
77.943199158,-999.0,20.039499283,33.284900665,-999.0,3.0,3.0
77.943199158,-999.0,20.037000656,34.386699677,-999.0,3.0,3.0
77.943199158,-999.0,20.034599304,34.433700562,-999.0,3.0,3.0
77.943199158,-999.0,20.03219986,34.931900024,-999.0,3.0,3.0
77.943199158,-999.0,20.029699326,34.34059906,-999.0,3.0,3.0
77.943199158,-999.0,20.027299881,33.922798157,-999.0,3.0,3.0
77.943199158,-999.0,20.024900436,33.745998383,-999.0,3.0,3.0
77.943199158,-999.0,20.022399902,33.521800995,-999.0,3.0,3.0
77.943199158,-999.0,20.020000458,33.761600494,-999.0,3.0,3.0
77.943199158,-999.0,20.017499924,33.758399963,-999.0,3.0,3.0
77.943199158,-999.0,20.015100479,33.75510025,-999.0,3.0,3.0
77.943199158,-999.0,20.012699127,33.751800537,-999.0,3.0,3.0
77.943199158,-999.0,20.0102005,33.748600006,-999.0,3.0,3.0
77.943199158,-999.0,20.007799149,33.694698334,-999.0,3.0,3.0
77.943199158,-999.0,20.22990036,33.139701843,-999.0,3.0,3.0
77.943199158,-999.0,22.941400528,33.136398315,-999.0,3.0,3.0
77.943199158,-999.0,25.704099655,33.134101868,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,26.87210083,33.140399933,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,28.161399841,33.125099182,-999.0,3.0,3.0
77.943199158,-999.0,33.794498444,33.77230072,-999.0,3.0,3.0
77.943199158,-999.0,37.067699432,34.269901276,-999.0,3.0,3.0
77.943199158,-999.0,40.508201599,33.652999878,-999.0,3.0,3.0
77.943199158,-999.0,43.519901276,33.061199188,-999.0,3.0,3.0
77.943199158,-999.0,46.972801208,32.506900787,-999.0,3.0,3.0
77.943199158,-999.0,50.39220047,32.504299164,-999.0,3.0,3.0
77.943199158,-999.0,53.040500641,32.401298523,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,55.353000641,31.345401764,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,58.865501404,32.393199921,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,62.550899506,31.284202576,-999.0,3.0,3.0
77.943199158,-999.0,67.394302368,31.278997421,-999.0,3.0,3.0
77.943199158,-999.0,70.418899536,31.27640152,-999.0,3.0,3.0
77.943199158,-999.0,71.472099304,31.273801804,-999.0,3.0,3.0
77.943199158,-999.0,71.782203674,31.271099091,-999.0,3.0,3.0
77.943199158,-999.0,73.779899597,31.268600464,-999.0,3.0,3.0
77.943199158,-999.0,76.823799133,31.215299606,-999.0,3.0,3.0
77.943199158,-999.0,78.21269989,30.599700928,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,80.038299561,29.829900742,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,83.978103638,28.782699585,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,90.081199646,27.638399124,-999.0,3.0,3.0
77.943199158,-999.0,96.752700806,27.633399963,-999.0,3.0,3.0
77.943199158,-999.0,97.675796509,27.732099533,-999.0,3.0,3.0
77.943199158,-999.0,99.851600647,28.731899261,-999.0,3.0,3.0
77.943199158,-999.0,100.81109619,27.625900269,-999.0,3.0,3.0
77.943199158,-999.0,102.46269989,27.623399734,-999.0,3.0,3.0
77.943199158,-999.0,104.68499756,27.689100266,-999.0,3.0,3.0
77.943199158,-999.0,106.33480072,28.462099075,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,107.13249969,28.819599152,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,109.88780212,28.814500809,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,112.72160339,28.809400558,-999.0,3.0,3.0
77.943199158,-999.0,114.11810303,28.151500702,-999.0,3.0,3.0
77.943199158,-999.0,112.98470306,27.750099182,-999.0,3.0,3.0
77.943199158,-999.0,115.90920258,29.246700287,-999.0,3.0,3.0
77.943199158,-999.0,116.70559692,27.593299866,-999.0,3.0,3.0
77.943199158,-999.0,117.43520355,27.590799332,-999.0,3.0,3.0
77.943199158,-999.0,117.29709625,27.588300705,-999.0,3.0,3.0
77.943199158,-999.0,116.23470306,27.432600021,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,120.55919647,26.134599686,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,119.31809998,26.426700592,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,119.08029938,26.971599579,-999.0,3.0,3.0
77.943199158,-999.0,120.00959778,27.410600662,-999.0,3.0,3.0
77.943199158,-999.0,122.06790161,27.052200317,-999.0,3.0,3.0
77.943199158,-999.0,120.46260071,27.970300674,-999.0,3.0,3.0
77.943199158,-999.0,118.99500275,27.560699463,-999.0,3.0,3.0
77.943199158,-999.0,118.99160004,27.558200836,-999.0,3.0,3.0
77.943199158,-999.0,118.98819733,27.492399216,-999.0,3.0,3.0
77.943199158,-999.0,118.91680145,26.763000488,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,118.18060303,26.299800873,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,116.23139954,27.294799805,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,111.24530029,26.337799072,-999.0,3.0,3.0
77.943199158,-999.0,109.4885025,26.332799911,-999.0,3.0,3.0
77.943199158,-999.0,111.06749725,26.330400467,-999.0,3.0,3.0
77.943199158,-999.0,111.88050079,26.327899933,-999.0,3.0,3.0
77.943199158,-999.0,106.74330139,26.325399399,-999.0,3.0,3.0
77.943199158,-999.0,104.39099884,26.322900772,-999.0,3.0,3.0
77.943199158,-999.0,101.81990051,26.32049942,-999.0,3.0,3.0
77.943199158,-999.0,98.091400146,26.318000793,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,94.113502502,26.315500259,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,92.23789978,26.756700516,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,87.268203735,26.305599213,-999.0,3.0,3.0
77.943199158,-999.0,81.871696472,25.69949913,-999.0,3.0,3.0
77.943199158,-999.0,78.631103516,25.697000504,-999.0,3.0,3.0
77.943199158,-999.0,75.842102051,25.694499969,-999.0,3.0,3.0
77.943199158,-999.0,73.535202026,25.742700577,-999.0,3.0,3.0
77.943199158,-999.0,67.883201599,26.290700912,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,67.971298218,26.288299561,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,60.360401154,26.596099854,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,54.475700378,26.77809906,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,47.3268013,26.222799301,-999.0,3.0,3.0
77.943199158,-999.0,40.71559906,25.667499542,-999.0,3.0,3.0
77.943199158,-999.0,37.300201416,25.715999603,-999.0,3.0,3.0
77.943199158,-999.0,35.117401123,26.263500214,-999.0,3.0,3.0
77.943199158,-999.0,38.055500031,26.210100174,-999.0,3.0,3.0
77.943199158,-999.0,27.645599365,25.607099533,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,19.878200531,25.054300308,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,17.280700684,25.04940033,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,11.703700066,25.044500351,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,9.419500351,25.425600052,-999.0,3.0,3.0
77.943199158,-999.0,8.064499855,24.984100342,-999.0,3.0,3.0
77.943199158,-999.0,8.3201999664,24.533000946,-999.0,3.0,3.0
77.943199158,-999.0,7.9130001068,25.630599976,-999.0,3.0,3.0
77.943199158,-999.0,7.8705000877,25.577199936,-999.0,3.0,3.0
77.943199158,-999.0,7.9626998901,25.024999619,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,8.055100441,25.022499084,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,8.638999939,24.9810009,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,9.2594003677,23.150400162,-999.0,3.0,3.0
77.943199158,-999.0,9.5755996704,20.803300858,-999.0,3.0,3.0
77.943199158,-999.0,9.8343000412,20.801000595,-999.0,3.0,3.0
77.943199158,-999.0,10.31210041,20.839000702,-999.0,3.0,3.0
77.943199158,-999.0,10.744099617,21.337400436,-999.0,3.0,3.0
77.943199158,-999.0,11.16989994,22.019100189,-999.0,3.0,3.0
77.943199158,-999.0,11.357199669,22.344900131,-999.0,3.0,3.0
77.943199158,-999.0,11.810199738,23.13599968,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,11.986700058,23.840400696,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,12.797800064,25.138000488,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,13.584899902,28.94370079,-999.0,3.0,3.0
77.943199158,-999.0,14.237600327,31.783201218,-999.0,3.0,3.0
77.943199158,-999.0,14.506500244,34.133201599,-999.0,3.0,3.0
77.943199158,-999.0,14.780500412,35.930500031,-999.0,3.0,3.0
77.943199158,-999.0,15.031100273,37.628398895,-999.0,3.0,3.0
77.943199158,-999.0,15.178500175,38.265201569,-999.0,3.0,3.0
77.943199158,-999.0,15.41079998,39.304401398,-999.0,3.0,3.0
77.943199158,-999.0,15.600700378,40.021198273,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,15.8125,40.660701752,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,16.125600815,42.518398285,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,16.220500946,44.210300446,-999.0,3.0,3.0
77.943199158,-999.0,16.598400116,44.804599762,-999.0,3.0,3.0
77.943199158,-999.0,16.618499756,45.401500702,-999.0,3.0,3.0
77.943199158,-999.0,16.845100403,45.947799683,-999.0,3.0,3.0
77.943199158,-999.0,16.945299149,45.9958992,-999.0,3.0,3.0
77.943199158,-999.0,17.231599808,46.584201813,-999.0,3.0,3.0
77.943199158,-999.0,17.164800644,46.99200058,-999.0,3.0,3.0
77.943199158,-999.0,17.251499176,46.587200165,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,17.408000946,47.185001373,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,17.658399582,47.127498627,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,18.008499146,47.121498108,-999.0,3.0,3.0
77.943199158,-999.0,18.215200424,47.71559906,-999.0,3.0,3.0
77.943199158,-999.0,18.410900116,47.763599396,-999.0,3.0,3.0
77.943199158,-999.0,18.531600952,48.309700012,-999.0,3.0,3.0
77.943199158,-999.0,18.684700012,48.30670166,-999.0,3.0,3.0
77.943199158,-999.0,18.757799149,48.252700806,-999.0,3.0,3.0
77.943199158,-999.0,18.766199112,47.752101898,-999.0,3.0,3.0
77.943199158,-999.0,18.86689949,48.297698975,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,18.967899323,48.294700623,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,19.084100723,48.879699707,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,19.243900299,48.882598877,-999.0,3.0,3.0
77.943199158,-999.0,19.32349968,49.424999237,-999.0,3.0,3.0
77.943199158,-999.0,19.403400421,48.873500824,-999.0,3.0,3.0
77.943199158,-999.0,19.481300354,48.870498657,-999.0,3.0,3.0
77.943199158,-999.0,19.555400848,48.867401123,-999.0,3.0,3.0
77.943199158,-999.0,19.792299271,48.960098267,-999.0,3.0,3.0
77.943199158,-999.0,19.769300461,49.891399384,-999.0,3.0,3.0
77.943199158,-999.0,20.037599564,48.858398438,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,20.181800842,48.855400085,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,20.377300262,48.849300385,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,20.625200272,48.8708992,-999.0,3.0,3.0
77.943199158,-999.0,-999.0,-999.0,-999.0,3.0,3.0
77.943199158,-999.0,20.865499496,48.837299347,-999.0,3.0,3.0
77.943199158,-999.0,20.972499847,48.834201813,-999.0,3.0,3.0
77.943199158,-999.0,21.080099106,48.831199646,-999.0,3.0,3.0
77.943199158,-999.0,21.194200516,48.828201294,-999.0,3.0,3.0
77.943199158,-999.0,21.309000015,48.825199127,-999.0,3.0,3.0
77.943199158,-999.0,21.423500061,48.873100281,-999.0,3.0,3.0
77.943199158,-999.0,21.544599533,49.367401123,-999.0,3.0,3.0
77.943199158,-999.0,21.726900101,48.816101074,-999.0,3.0,3.0
77.943199158,-999.0,21.843599319,48.761699677,-999.0,3.0,3.0
77.943199158,-999.0,21.978500366,48.21049881,-999.0,3.0,3.0
77.943199158,-999.0,22.03730011,48.207500458,-999.0,3.0,3.0
77.943199158,-999.0,22.032899857,48.204498291,-999.0,3.0,3.0
77.943199158,-999.0,21.981500626,48.201499939,-999.0,3.0,3.0
77.943199158,-999.0,21.905700684,48.198501587,-999.0,3.0,3.0
77.943199158,-999.0,21.835500717,48.19549942,-999.0,3.0,3.0
77.943199158,-999.0,21.780099869,48.192501068,-999.0,3.0,3.0
77.943199158,-999.0,21.694799423,48.189498901,-999.0,3.0,3.0
77.943199158,-999.0,21.473499298,48.186500549,-999.0,3.0,3.0
77.943199158,-999.0,21.458200455,48.149101257,-999.0,3.0,3.0
77.943199158,-999.0,21.387399673,47.776100159,-999.0,3.0,3.0
77.943199158,-999.0,21.314300537,47.709701538,-999.0,3.0,3.0
77.943199158,-999.0,21.257600784,46.975700378,-999.0,3.0,3.0
77.943199158,-999.0,21.199100494,46.972801208,-999.0,3.0,3.0
77.943199158,-999.0,21.097799301,46.969799042,-999.0,3.0,3.0
77.943199158,-999.0,21.071800232,47.063098907,-999.0,3.0,3.0
77.943199158,-999.0,21.064899445,48.000701904,-999.0,3.0,3.0
77.943199158,-999.0,20.984800339,46.909999847,-999.0,3.0,3.0
77.943199158,-999.0,20.877300262,46.358600616,-999.0,3.0,3.0
77.943199158,-999.0,20.769399643,46.355701447,-999.0,3.0,3.0
77.943199158,-999.0,20.662799835,46.301799774,-999.0,3.0,3.0
77.943199158,-999.0,20.589099884,45.750499725,-999.0,3.0,3.0
77.943199158,-999.0,20.59569931,45.787399292,-999.0,3.0,3.0
77.943199158,-999.0,20.667699814,46.173999786,-999.0,3.0,3.0
77.943199158,-999.0,20.643499374,45.741699219,-999.0,3.0,3.0
77.943199158,-999.0,20.512599945,45.687400818,-999.0,3.0,3.0
77.943199158,-999.0,20.403299332,45.136600494,-999.0,3.0,3.0
77.943199158,-999.0,20.135099411,45.133701324,-999.0,3.0,3.0
77.943199158,-999.0,19.860599518,45.08769989,-999.0,3.0,3.0
77.943199158,-999.0,19.505500793,44.612998962,-999.0,3.0,3.0
77.943199158,-999.0,19.070800781,44.474899292,-999.0,3.0,3.0
77.943199158,-999.0,18.5625,43.923801422,-999.0,3.0,3.0
77.943199158,-999.0,18.053800583,43.869499207,-999.0,3.0,3.0
77.943199158,-999.0,17.559499741,43.432701111,-999.0,3.0,3.0
77.943199158,-999.0,17.218299866,44.413600922,-999.0,3.0,3.0
77.943199158,-999.0,16.968900681,41.786800385,-999.0,3.0,3.0
77.943199158,-999.0,16.889299393,41.282501221,-999.0,3.0,3.0
77.943199158,-999.0,16.824899673,40.77930069,-999.0,3.0,3.0
77.943199158,-999.0,16.841899872,40.275001526,-999.0,3.0,3.0
77.943199158,-999.0,17.155399323,39.907100677,-999.0,3.0,3.0
77.943199158,-999.0,17.382400513,40.800098419,-999.0,3.0,3.0
77.943199158,-999.0,17.443799973,40.006599426,-999.0,3.0,3.0
77.943199158,-999.0,17.323200226,43.191398621,-999.0,3.0,3.0
77.943199158,-999.0,17.361000061,42.142601013,-999.0,3.0,3.0
77.943199158,-999.0,17.207000732,42.682899475,-999.0,3.0,3.0
77.943199158,-999.0,17.126600266,42.736301422,-999.0,3.0,3.0
77.943199158,-999.0,17.045999527,43.281398773,-999.0,3.0,3.0
77.943199158,-999.0,16.96559906,43.329399109,-999.0,3.0,3.0
77.943199158,-999.0,16.885000229,43.925899506,-999.0,3.0,3.0
77.943199158,-999.0,16.810300827,44.470500946,-999.0,3.0,3.0
77.943199158,-999.0,16.793399811,44.467601776,-999.0,3.0,3.0
77.943199158,-999.0,16.72369957,44.515598297,-999.0,3.0,3.0
77.943199158,-999.0,16.642000198,45.060600281,-999.0,3.0,3.0
77.943199158,-999.0,16.543399811,45.057701111,-999.0,3.0,3.0
77.943199158,-999.0,16.408700943,45.003898621,-999.0,3.0,3.0
77.943199158,-999.0,16.387800217,44.453098297,-999.0,3.0,3.0
77.943199158,-999.0,16.16740036,44.450199127,-999.0,3.0,3.0
77.943199158,-999.0,16.160200119,44.447299957,-999.0,3.0,3.0
77.943199158,-999.0,16.079799652,44.444400787,-999.0,3.0,3.0
77.943199158,-999.0,16.002300262,44.441398621,-999.0,3.0,3.0
77.943199158,-999.0,15.958499908,44.438499451,-999.0,3.0,3.0
77.943199158,-999.0,15.923600197,44.458099365,-999.0,3.0,3.0
77.943199158,-999.0,15.901100159,44.6731987,-999.0,3.0,3.0
77.943199158,-999.0,15.837499619,44.378501892,-999.0,3.0,3.0
77.943199158,-999.0,15.750200272,43.828300476,-999.0,3.0,3.0
77.943199158,-999.0,15.623600006,43.825401306,-999.0,3.0,3.0
77.943199158,-999.0,15.822999954,43.771701813,-999.0,3.0,3.0
77.943199158,-999.0,15.60929966,43.221000671,-999.0,3.0,3.0
77.943199158,-999.0,15.668600082,43.372001648,-999.0,3.0,3.0
77.943199158,-999.0,15.508199692,44.807598114,-999.0,3.0,3.0
77.943199158,-999.0,15.343299866,42.665100098,-999.0,3.0,3.0
77.943199158,-999.0,15.105999947,43.129398346,-999.0,3.0,3.0
77.943199158,-999.0,14.951999664,42.24200058,-999.0,3.0,3.0
77.943199158,-999.0,14.85779953,41.969299316,-999.0,3.0,3.0
77.943199158,-999.0,14.61439991,41.549198151,-999.0,3.0,3.0
77.943199158,-999.0,14.346199989,41.349700928,-999.0,3.0,3.0
77.943199158,-999.0,14.045499802,40.671199799,-999.0,3.0,3.0
77.943199158,-999.0,13.729000092,39.569198608,-999.0,3.0,3.0
77.943199158,-999.0,13.711799622,39.147399902,-999.0,3.0,3.0
77.943199158,-999.0,13.209699631,38.297599792,-999.0,3.0,3.0
77.943199158,-999.0,12.568699837,37.097999573,-999.0,3.0,3.0
77.943199158,-999.0,12.644399643,35.896800995,-999.0,3.0,3.0
77.943199158,-999.0,11.075499535,34.690200806,-999.0,3.0,3.0
77.943199158,-999.0,10.726900101,33.550098419,-999.0,3.0,3.0
77.943199158,-999.0,10.131099701,32.998100281,-999.0,3.0,3.0
77.943199158,-999.0,9.9684000015,32.870300293,-999.0,3.0,3.0
77.943199158,-999.0,9.8837003708,31.747699738,-999.0,3.0,3.0
77.943199158,-999.0,9.7363996506,31.24889946,-999.0,3.0,3.0
77.943199158,-999.0,9.7634000778,31.793300629,-999.0,3.0,3.0
77.943199158,-999.0,10.063599586,31.790699005,-999.0,3.0,3.0
77.943199158,-999.0,10.14470005,31.788099289,-999.0,3.0,3.0
77.943199158,-999.0,10.253600121,31.785499573,-999.0,3.0,3.0
77.943199158,-999.0,10.509300232,31.782899857,-999.0,3.0,3.0
77.943199158,-999.0,10.718400002,31.883802414,-999.0,3.0,3.0
77.943199158,-999.0,10.95870018,33.100399017,-999.0,3.0,3.0
77.943199158,-999.0,11.185500145,34.524101257,-999.0,3.0,3.0
77.943199158,-999.0,11.257399559,35.412799835,-999.0,3.0,3.0
77.943199158,-999.0,11.240200043,35.957000732,-999.0,3.0,3.0
77.943199158,-999.0,11.190099716,36.005599976,-999.0,3.0,3.0
77.943199158,-999.0,11.341799736,36.498001099,-999.0,3.0,3.0
77.943199158,-999.0,11.523599625,35.922599792,-999.0,3.0,3.0
77.943199158,-999.0,11.483499527,35.614601135,-999.0,3.0,3.0
77.943199158,-999.0,11.314599991,35.242900848,-999.0,3.0,3.0
77.943199158,-999.0,11.069199562,34.06760025,-999.0,3.0,3.0
77.943199158,-999.0,10.903300285,33.094799042,-999.0,3.0,3.0
77.943199158,-999.0,10.294400215,31.749200821,-999.0,3.0,3.0
77.943199158,-999.0,10.100700378,31.746599197,-999.0,3.0,3.0
77.943199158,-999.0,9.9766998291,31.743999481,-999.0,3.0,3.0
77.943199158,-999.0,10.077599525,31.741399765,-999.0,3.0,3.0
77.943199158,-999.0,10.42689991,31.738798141,-999.0,3.0,3.0
77.943199158,-999.0,11.067700386,31.687799454,-999.0,3.0,3.0
77.943199158,-999.0,11.535400391,31.17040062,-999.0,3.0,3.0
77.943199158,-999.0,12.007599831,31.184799194,-999.0,3.0,3.0
77.943199158,-999.0,12.390299797,31.728397369,-999.0,3.0,3.0
77.943199158,-999.0,12.918000221,31.808998108,-999.0,3.0,3.0
77.943199158,-999.0,13.584699631,32.789199829,-999.0,3.0,3.0
77.943199158,-999.0,13.997599602,33.918701172,-999.0,3.0,3.0
77.943199158,-999.0,14.506899834,34.161201477,-999.0,3.0,3.0
77.943199158,-999.0,14.990200043,34.70470047,-999.0,3.0,3.0
77.943199158,-999.0,15.199199677,34.753700256,-999.0,3.0,3.0
77.943199158,-999.0,15.33880043,35.315299988,-999.0,3.0,3.0
77.943199158,-999.0,15.265099525,35.487300873,-999.0,3.0,3.0
77.943199158,-999.0,15.243800163,35.291801453,-999.0,3.0,3.0
77.943199158,-999.0,14.992400169,35.237499237,-999.0,3.0,3.0
77.943199158,-999.0,14.667499542,34.68870163,-999.0,3.0,3.0
77.943199158,-999.0,14.30700016,34.689399719,-999.0,3.0,3.0
77.943199158,-999.0,14.331899643,34.770198822,-999.0,3.0,3.0
77.943199158,-999.0,13.788100243,35.278400421,-999.0,3.0,3.0
77.943199158,-999.0,13.4708004,35.224498749,-999.0,3.0,3.0
77.943199158,-999.0,13.422200203,34.67539978,-999.0,3.0,3.0
77.943199158,-999.0,13.495400429,34.672698975,-999.0,3.0,3.0
